A2M
CWC27
CWF19L2
CXADR
CXORF23
CXXC4
CYB5R4
CYFIP1
CYFIP2
CYP20A1
CYP27A1
CYP2C19
CYP2J2
CYP4A22_AS1
CYP4V2
CYP7B1
CYTH1
DAAM1
DAB1
DACH1
DACH2
DARS
DCAF10
DCAF13
DCAF5
DCAF6
DCAF8
DCBLD2
DCC
DCDC1
DCLK1
DCLK2
DCP1B
DCTN2
DCTN4
DCUN1D1
DCUN1D4
DDAH1
DDHD1
DDHD2
DDOST
DDR1
DDX1
DDX10
DDX17
DDX18
DDX24
DDX3X
DDX46
DDX5
DDX60L
DEAF1
DECR1
DEGS2
DENND1A
DENND1B
DENND2A
DENND4A
DENND4C
DENND5A
DENND5B
DERA
DESI2
DGKB
DGKG
DGKH
DGKI
DHFR
DHRS4L2
DHRS7
DHRSX
DHX15
DHX32
DHX36
DHX9
DIAPH2
DIAPH2_AS1
DIAPH3
DICER1
DIO2
DIP2A
DIP2B
DIP2C
DIRC2
DIRC3
DIS3
DIS3L2
DISC1
DISC1FP1
DISP1
DKK2
DKK3
DLC1
DLD
DLEU1
DLEU2
DLEU7
DLG1
DLG2
DLGAP1
DLGAP1_AS4
DLGAP2
DLGAP2_AS1
DLGAP4
DMD
DMTF1
DMXL1
DMXL2
DNAH11
DNAH12
DNAH14
DNAH3
DNAH6
DNAH7
DNAH9
DNAJB14
DNAJB6
DNAJC1
DNAJC10
DNAJC13
DNAJC17
DNAJC18
DNAJC19
DNAJC2
DNAJC24
DNAJC3
DNAJC6
DNAJC7
DNAJC9
DNASE1
DNER
DNM1
DNM1L
DNM3
DNMT3A
DOCK1
DOCK10
DOCK3
DOCK4
DOCK7
DOCK9
DOK6
DONSON
DOPEY1
DPF3
DPH6
DPH6_AS1
DPP10
DPP6
DPP8
DPY19L1P1
DPY19L2
DPY19L2P1
DPY19L2P2
DPY19L2P3
DPY19L3
DPY30
DPYD
DPYD_AS1
DPYSL2
DPYSL3
DROSHA
DSCAM
DSCAM_IT1
DSCAML1
DSE
DSEL
DSG1
DSG1_AS1
DST
DSTN
DTD1
DTNA
DTNB
DTWD2
DTX2P1_UPK3BP1_PMS2P11
DUSP16
DUXAP9
DYM
DYNC1H1
DYNC1I1
DYNC1I2
DYNC1LI2
DYNC2H1
DYNC2LI1
DYNLL1
DYRK1A
DYX1C1
DYX1C1_CCPG1
DZIP1
DZIP3
ECD
ECHDC1
ECHDC2
EDA
EDEM3
EDIL3
EEA1
EEF1A1
EEF1E1_BLOC1S5
EEF2K
EFCAB13
EFCAB5
EFHC1
EFR3A
EFR3B
EGFEM1P
EGLN1
EGLN3
EHBP1
EHMT1
EID1
EIF1
EIF1B
EIF2AK2
EIF2AK4
EIF2B5
EIF3E
EIF3F
EIF3H
EIF3L
EIF4A2
EIF4B
EIF4E
EIF4G2
EIF4G3
EIF5
EIF5B
ELAVL1
ELF2
ELMO1
ELMOD1
ELMOD3
ELOVL5
ELOVL6
ELP2
ELP4
EMBP1
EMC2
EMC3
EML4
EML5
EML6
ENAH
ENC1
ENO1
ENO4
ENOSF1
ENOX1
ENOX2
ENPEP
ENPP6
ENPP7P6
ENSA
ENTHD1
ENTPD1
ENTPD1_AS1
EP300
EP400
EPB41L1
EPB41L2
EPB41L4A
EPB41L5
EPB42
EPC1
EPC2
EPDR1
EPHA3
EPHA5
EPHA6
EPHB1
EPM2A
EPM2AIP1
EPN2
EPRS
EPS15
EPS8
ERBB2IP
ERBB3
ERBB4
ERC1
ERC2
ERCC6L2
ERCC8
ERGIC2
ERI2
ERI3
ERICH1_AS1
ERLEC1
ERO1LB
ERP44
ERV3_1
ESCO1
ESR1
ESRRG
ESYT2
ETFDH
ETNK1
ETV1
ETV5
ETV6
EVC
EVC2
EVI5
EVL
EWSR1
EXOC1
EXOC2
EXOC4
EXOC6
EXOC6B
EXOC7
EXOSC10
EXT1
EXTL2
EYA2
EYA3
EYS
F13A1
FABP7
FADS2
FAF1
FAIM2
FAM101A
FAM102B
FAM110B
FAM117B
FAM120A
FAM120B
FAM126B
FAM129A
FAM133B
FAM135A
FAM135B
FAM13A
FAM13B
FAM13C
FAM149A
FAM149B1
FAM153A
FAM155A
FAM155A_IT1
FAM156A
FAM157C
FAM160A1
FAM168A
FAM169A
FAM171B
FAM172A
FAM174B
FAM178A
FAM179B
FAM184A
FAM184B
FAM185A
FAM185BP
FAM188A
FAM189A1
FAM193A
FAM196A
FAM19A1
FAM19A2
FAM19A5
FAM204A
FAM208A
FAM208B
FAM214A
FAM222B
FAM227B
FAM228B
FAM46A
FAM49A
FAM49B
FAM63B
FAM65B
FAM66B
FAM66C
FAM66D
FAM66E
FAM69A
FAM73A
FAM78B
FAM92A1
FANCL
FANK1
FAR1
FAR2
FAR2P2
FARP1
FARP2
FARS2
FARSB
FASTKD1
FAT3
FBN1
FBN2
FBXL17
FBXL2
FBXL20
FBXL3
FBXL4
FBXL5
FBXL7
FBXO11
FBXO16
FBXO22
FBXO38
FBXO42
FBXO7
FBXO9
FBXW4
FBXW7
FCF1
FCHO2
FCHSD2
FER
FERMT1
FERMT2
FEZ2
FGD4
FGF12
FGF12_AS1
FGF14
FGF14_AS1
FGF14_IT1
FGFR1
FGFR1OP2
FGGY
FHIT
FHOD3
FIG4
FIGN
FILIP1L
FIP1L1
FKTN
FLCN
FLG_AS1
FLRT2
FMN2
FMNL2
FMNL3
FMO5
FMR1
FNBP1
FNBP1L
FNBP4
FNDC3A
FNDC3B
FNIP1
FOCAD
FOXJ3
FOXN2
FOXN3
FOXO1
FOXO3
FOXP1
FOXRED2
FPGT_TNNI3K
FRA10AC1
FRAS1
FREM3
FRG1B
FRMD4A
FRMD4B
FRMD5
FRMD6
FRMPD4
FRS2
FRY
FRYL
FSBP
FSHR
FSIP2
FSTL4
FSTL5
FTH1
FTL
FTO
FTX
FUBP1
FUS
FUT8
FUT9
FXR1
FXYD6
FXYD6_FXYD2
FYN
FZD3
G2E3
GAB1
GAB2
GABBR1
GABBR2
GABPB1_AS1
GABRA2
GABRA3
GABRB1
GABRB2
GABRB3
GABRG1
GABRG2
GABRG3
GAD1
GALC
GALK2
GALNT10
GALNT11
GALNT13
GALNT18
GALNT7
GALNTL6
GAN
GANC
GAPDH
GAREM
GARNL3
GART
GAS2
GAS5
GAS7
GATAD2B
GATM
GATS
GBAS
GBE1
GBF1
GBP1P1
GCC2
GCFC2
GCLC
GDAP1
GDI1
GDI2
GFAP
GFOD1
GFPT1
GFRA1
GGCT
GGCX
GGPS1
GGT7
GHR
GIGYF2
GIPC2
GLB1
GLCCI1
GLDC
GLG1
GLIS3
GLMN
GLRA3
GLRB
GLRX
GLS
GLTSCR1L
GLUD1
GLUL
GLYATL1
GMDS
GMDS_AS1
GMPS
GNA12
GNAI1
GNAI3
GNAL
GNAO1
GNAQ
GNAS
GNB1
GNB5
GNG12_AS1
GNG2
GNG7
GNGT1
GNPDA2
GNPTAB
GNPTG
GOLGA2P7
GOLGA4
GOLGA6L4
GOLGA6L9
GOLGA8A
GOLGA8B
GOLGB1
GOLIM4
GOLM1
GON4L
GOPC
GOSR1
GOT1
GPALPP1
GPAM
GPATCH2L
GPATCH8
GPBP1
GPBP1L1
GPC5
GPC6
GPCPD1
GPD2
GPHN
GPI
GPM6A
GPM6B
GPNMB
GPR137B
GPR137C
GPR155
GPR158
GPR173
GPR37L1
GPR39
GPR75_ASB3
GPR89A
GPR89B
GPRC5B
GPSM2
GRAMD1B
GRAMD1C
GRAMD3
GRB2
GRIA1
GRIA2
GRIA3
GRIA4
GRID1
GRID2
GRIK1
GRIK2
GRIK3
GRIK4
GRIN2A
GRIN2B
GRIP1
GRM1
GRM3
GRM5
GRM5_AS1
GRM7
GRM8
GSAP
GSG1L
GSK3B
GSN
GSTA4
GSTCD
GSTM2
GSTM5
GTDC1
GTF2F2
GTF2H2
GTF2H2B
GTF2H2C
GTF2I
GTF2IP1
GTF2IRD2
GTF3C3
GUCY1A2
GUF1
GUSBP1
GUSBP2
GUSBP3
H3F3A
H3F3B
HACD2
HACD3
HACE1
HACL1
HADHB
HAT1
HBE1
HBG2
HBP1
HBS1L
HCFC2
HCG17
HCG18
HCN1
HDAC4
HDAC8
HDAC9
HDDC2
HDX
HEATR5A
HEATR5B
HECTD1
HECTD2
HECTD4
HECW1
HECW1_IT1
HECW2
HELLS
HELZ
HEPACAM
HEPHL1
HEPN1
HERC1
HERC2
HERC2P2
HERC2P3
HERC2P9
HERC3
HERC4
HEXA
HEXB
HFM1
HHAT
HIBADH
HIBCH
HIF1A
HIF3A
HIP1
HIP1R
HIPK2
HIPK3
HIRA
HIVEP1
HIVEP2
HIVEP3
HKR1
HLA_A
HLA_B
HLA_C
HLA_L
HLCS
HLTF
HMBOX1
HMCN1
HMG20A
HMGB1
HMGCS1
HMGN1
HMGN3
HNRNPA1
HNRNPA2B1
HNRNPC
HNRNPD
HNRNPDL
HNRNPH1
HNRNPH3
HNRNPK
HNRNPL
HNRNPLL
HNRNPM
HNRNPR
HNRNPU
HNRNPUL2_BSCL2
HOMER1
HOMER2
HOOK3
HP1BP3
HPSE2
HRASLS
HS2ST1
HS3ST4
HS6ST2
HS6ST3
HSBP1
HSD17B11
HSD17B12
HSD17B4
HSD17B7P2
HSP90AA1
HSP90AB1
HSP90B1
HSPA14
HSPA8
HSPD1
HSPE1_MOB4
HSPH1
HTR2C
HTR4
HTR5BP
HTRA1
HTT
HYDIN
HYDIN2
IAH1
IARS
IARS2
IBTK
ICA1
ICA1L
ICE1
ICE2
ID2
IDS
IFI44
IFITM10
IFNAR1
IFNGR1
IFNGR2
IFT172
IFT43
IFT80
IFT81
IGF1R
IGF2R
IGHG1
IGSF11
IGSF21
IKBKAP
IKZF2
IL17RB
IL1RAP
IL1RAPL1
IL1RAPL2
IL20RB
IL20RB_AS1
IL21_AS1
IL6ST
IL7
ILDR2
ILK
IMMP1L
IMMP2L
INO80D
INPP1
INPP4B
INPP5B
INPP5F
INSR
INTS10
INTS12
INTS3
INTS4
INTS6
INTU
INVS
IP6K2
IPMK
IPO11
IPO5
IPO9_AS1
IQCA1
IQCB1
IQCJ
IQCJ_SCHIP1
IQCK
IQSEC1
IREB2
ISPD
ISPD_AS1
IST1
ITCH
ITFG1
ITGA8
ITGA9
ITGA9_AS1
ITGAV
ITGB1
ITGB3BP
ITGB8
ITGBL1
ITM2B
ITM2C
ITPR2
ITSN1
ITSN2
JAK1
JAK2
JAKMIP2
JAM3
JARID2
JAZF1
JMJD1C
JMY
JPX
JRKL
KALP
KALRN
KANK1
KANSL1
KANSL1L
KANSL3
KAT2A
KAT2B
KAT6A
KAT6B
KATNAL1
KATNBL1
KAZN
KCNAB1
KCNB1
KCNB2
KCNC2
KCND2
KCND3
KCNH1
KCNH5
KCNH7
KCNH8
KCNIP1
KCNIP4
KCNJ10
KCNJ16
KCNJ3
KCNJ6
KCNK1
KCNMA1
KCNMB2
KCNMB2_AS1
KCNN2
KCNQ1
KCNQ1OT1
KCNQ3
KCNQ5
KCNQ5_IT1
KCNS3
KCNT2
KCTD1
KCTD16
KCTD3
KCTD7
KCTD8
KDM2A
KDM3B
KDM4C
KDM5A
KDM5B
KDM5D
KDM6A
KHDC1
KHDRBS1
KHDRBS2
KHDRBS3
KIAA0020
KIAA0196
KIAA0232
KIAA0319
KIAA0319L
KIAA0368
KIAA0391
KIAA0586
KIAA0825
KIAA1033
KIAA1107
KIAA1109
KIAA1211
KIAA1217
KIAA1324L
KIAA1328
KIAA1407
KIAA1467
KIAA1468
KIAA1549L
KIAA1551
KIAA1586
KIAA1598
KIAA1715
KIAA1958
KIAA2022
KIAA2026
KIDINS220
KIF13A
KIF13B
KIF16B
KIF1B
KIF21A
KIF26B
KIF27
KIF2A
KIF3A
KIF3C
KIF5B
KIF5C
KIF6
KIF7
KIF9_AS1
KIFAP3
KIRREL3
KIZ
KIZ_AS1
KLC1
KLF12
KLF7
KLHDC1
KLHDC10
KLHDC2
KLHL1
KLHL13
KLHL23
KLHL24
KLHL28
KLHL29
KLHL32
KLHL4
KLHL5
KLHL7
KLHL9
KLKB1
KLRC2
KLRC3
KLRC4_KLRK1
KLRG1
KMT2A
KMT2C
KMT2E
KPNA1
KPNA3
KPNA4
KPNA5
KPNA6
KRAS
KRBOX4
KRT222
KRTAP9_2
KSR2
KTN1
KYNU
L3MBTL1
L3MBTL4
LACE1
LAMA2
LAMA4
LAMP2
LANCL1
LANCL1_AS1
LAPTM4A
LARGE
LARP1
LARP1B
LARP4B
LARS
LCLAT1
LCMT1
LCOR
LCORL
LDB2
LDHB
LDLRAD3
LDLRAD4
LEKR1
LEPR
LEPROT
LGALS8
LGI1
LGR4
LHCGR
LHFP
LHFPL2
LHFPL3
LHFPL3_AS1
LIFR
LILRA1
LILRA2
LILRB1
LIMA1
LIMCH1
LIMD1
LIMS1
LIMS2
LIN52
LIN7A
LINC_PINT
LINC00276
LINC00284
LINC00298
LINC00299
LINC00320
LINC00381
LINC00393
LINC00402
LINC00457
LINC00461
LINC00466
LINC00472
LINC00499
LINC00504
LINC00511
LINC00535
LINC00599
LINC00609
LINC00623
LINC00624
LINC00630
LINC00632
LINC00636
LINC00639
LINC00649
LINC00662
LINC00693
LINC00707
LINC00858
LINC00869
LINC00871
LINC00882
LINC00883
LINC00894
LINC00907
LINC00922
LINC00925
LINC00937
LINC00969
LINC01004
LINC01019
LINC01036
LINC01060
LINC01088
LINC01090
LINC01091
LINC01098
LINC01099
LINC01102
LINC01105
LINC01109
LINC01115
LINC01122
LINC01138
LINC01158
LINC01182
LINC01183
LINC01184
LINC01192
LINC01221
LINC01249
LINC01250
LINC01266
LINC01278
LINC01296
LINC01301
LINC01314
LINC01322
LINC01362
LINC01376
LINC01378
LINC01410
LINC01411
LINC01420
LINC01470
LINC01483
LINC01572
LINC01578
LINC01579
LINC01582
LINGO2
LIPA
LIPE_AS1
LMBR1
LMBRD1
LMBRD2
LMCD1_AS1
LMF1
LMNTD1
LMO3
LMO7
LNPEP
LNX1
LONP2
LONRF2
LPGAT1
LPIN1
LPP
LRBA
LRCH1
LRCH2
LRCH3
LRFN5
LRP1
LRP1B
LRP2
LRP2BP
LRP4
LRP4_AS1
LRP6
LRPPRC
LRRC16A
LRRC28
LRRC37A
LRRC37A16P
LRRC37A17P
LRRC37A2
LRRC37A3
LRRC37A4P
LRRC37B
LRRC37BP1
LRRC39
LRRC3B
LRRC49
LRRC4C
LRRC6
LRRC7
LRRC75A
LRRC75A_AS1
LRRC8B
LRRC8C
LRRC8D
LRRC9
LRRFIP1
LRRFIP2
LRRIQ1
LRRK2
LRRN1
LRRN2
LRRN3
LRRTM3
LRRTM4
LSAMP
LSAMP_AS1
LSM14A
LTBP1
LTN1
LUC7L
LUC7L2
LUC7L3
LUZP2
LYPD6
LYPLAL1
LYPLAL1_AS1
LYRM2
LYRM4
LYST
MACF1
MACROD2
MAGED1
MAGI1
MAGI2
MAGI2_IT1
MAGI3
MAK
MAL2
MALAT1
MALRD1
MAMDC2
MAML1
MAML2
MAML3
MAMLD1
MAN1A2
MAN2A1
MANBA
MAP1B
MAP2
MAP2K1
MAP2K4
MAP2K5
MAP3K1
MAP3K13
MAP3K2
MAP3K4
MAP3K5
MAP3K7
MAP4
MAP4K3
MAP4K4
MAP4K5
MAPK1
MAPK10
MAPK14
MAPK8
MAPKAP1
MAPRE2
MAPT
MARCH1
MARCH3
MARCH4
MARCH6
MARCH7
MARCH8
MARCKS
MARK1
MARK3
MARK4
MARS
MAST2
MAST4
MAT2A
MATR3
MB21D2
MBD2
MBD5
MBNL1
MBNL2
MBOAT2
MBP
MBTD1
MCC
MCCC2
MCF2L
MCF2L2
MCM3AP
MCM9
MCPH1
MCTP1
MCU
MDGA2
MDH1
MDM1
MDM4
MDN1
ME1
ME2
ME3
MEAF6
MED12L
MED13
MED13L
MED14
MED21
MED23
MED27
MED4
MEF2A
MEF2C
MEF2C_AS1
MEG3
MEG8
MEGF10
MEGF11
MEGF9
MEI4
MEIS2
MEMO1
MEST
METAP1
METTL15
METTL21A
METTL25
METTL3
METTL5
MFAP3
MFAP3L
MFF
MFN1
MFSD1
MFSD11
MFSD6
MGA
MGAT4C
MGAT5
MGEA5
MGMT
MGST1
MGST3
MIA3
MIAT
MIATNB
MIB1
MICAL3
MICU1
MICU2
MICU3
MID1
MIER1
MIPEP
MIPOL1
MIR137HG
MIR181A1HG
MIR3064
MIR5047
MIR99AHG
MITF
MKL1
MKL2
MKLN1
MKNK1
MKRN3
MLEC
MLF2
MLIP
MLLT10
MLLT11
MLLT3
MLLT4
MMD2
MME
MMP16
MNAT1
MOB1A
MOB1B
MOB3B
MOCOS
MON2
MORC3
MORF4L1
MORF4L2
MPDZ
MPHOSPH8
MPP5
